Site,EAP Acc#,Provenience (field number),ID Catalog# (cat#=element or portion),Specimen Catalog# (cat#=organism),Cantryll Test# (test#=analyst sample number),Period,Date,ID,Element,Side,Description completeness,Age (modern only),Fusion,Cantryll notes,Scapula HS,Scapula DHA,Scapula Ld,Scapula SLC,Scapula ASG,Scapula GLP,Scapula LG,Scapula BG,Humerus GLC,Humerus GL,Humerus Bp,Humerus Dp,Humerus SD,Humerus Bd,Humerus Dd,Humerus BT,Humerus HT,Humerus HTC,Radius GL,Radius Bp,Radius Dp,Radius BFp,Radius SD,Radius Bd,Radius Dd,Ulna GL,Ulna LO,Ulna DPA,Ulna SDO,Metacarpal GL,Metacarpal Bp,Metacarpal Dp,Metacarpal SDt,Metacarpal SDs,Metacarpal Bd,Metacarpal Dd,Metacarpal BFd,Pelvis LAR,Pelvis LAR,Femur GL,Femur GLC,Femur Dp,Femur Bp,Femur SD,Femur Bd,Femur Dd,Tibia GL,Tibia Bp,Tibia Dp,Tibia SD,Tibia Bd,Tibia Dd,Astragalus GLl,Astragalus GLm,Astragalus LLMc,Astraglus Bd,Astragalus Dl,Astragalus Dm,Astragalus Bp,Calcaneum GL,Calcaneum GB,Calcaneum GD,Calcaneum LB,Calcaneum LD,Metatarsal GL,Metatarsal Bp,Metatarsal Dp,Metatarsal SDt,Metatarsal SDs,Metatarsal Bd,Metatarsal Dd,Metatarsal BFd,Phalanx 1 GL,Phalanx 1 Bp,Phalanx 1 Dp,Phalanx 1 SDt,Phalanx 1 SDs,Phalanx 1 Bd,Phalanx 1 Dd,Phalanx 2 GL,Phalanx 2 Bp,Phalanx 2 Dp,Phalanx 2 SDt,Phalanx 2 SDs,Phalanx 2 Bd,Phalanx 2 Dd,,,,,,,,
Tipu,EAP0667,T366,68,n/a,409T6,,12-13th C.,Mazama americanus,metacarpal,R,proximal .7,,,T366-68 metacarpal Mazama a proximal 70% no catalog number on specimen.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,12.32,7.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T366,,n/a,411T6,,12-13th C.,Mazama americanus,metacarpal,R,proximal,,,T366 metacarpal Mazama proximal 40% no catalog number on specimen.  No matching description on Kitty’s excel sheet.  Test number 411T6.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.96,10.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T783,,n/a,494T9,Late post classic to Spanish colonial,,Mazama sp.,metacarpal,R,distal .9,,unfused distal epiphysis,T783 metacarpal Mazama sp. Distal epiphysis unfused Dd and Bd are suspect.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,11.32,7.89,,15.78,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T285,13,n/a,379T2,Late Postclassic/Historic,,Mazama americanus,metatarsal,R,proximal,,,T285-13 metatarsal Mazama  proximal end of shaft 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98,18.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T366,66,n/a,408T6,,12-13th C.,Mazama americanus,metatarsal,R,proximal .9,,,T366-66 metatarsal Mazama a proximal 90% no catalog number on specimen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.78,16.53,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,LA916,54,n/a,513T12,,,Mazama sp.,metatarsal,R,complete,,,LA916.54 metatarsal Mazama sp. Complete; refugee from another collection.  I’ll take the measurements now in hopes that I can added it to the right collection later.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.42,15.95,17.71,9.21,,16.54,10.37,18.47,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T276,15,n/a,307T4,Spanish Colonial,,Odocoileus virginianus,metatarsal,R,proximal .4,,,T276.15 metatarsal proximal articulation and 40% of shaft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.16,20.13,,13.02,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T653,,n/a,473T7,,,Odocoileus virginianus,metatarsal,R,proximal .4,,,T653 metatarsal Odocoileus v. proximal 40% quite weighty.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.51,25.68,,17.81,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T733,27,n/a,489T9,,,Odocoileus virginianus,metatarsal,R,proximal .5,,,"T733-27 metatarsal Odocoileus proximal shaft split laterally Bp, Dp, and SD are refit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.94,22.31,,13.43,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T626,,n/a,441T8,,,Mazama americanus,radius,R,complete,,,T626 radius Mazama a. complete. No catalog number available.  ,,,,,,,,,,,,,,,,,,,113.19,20.4,12.08,19.61,8.02,17.77,12.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T425,6,n/a,372T2,Late Postclassic/Historic,,Mazama americanus,radius,R,proximal,,,T425-6 radius Odocoileus distal end 40%,,,,,,,,,,,,,,,,,,,,19.76,13.31,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T285,15,n/a,378T2,Late Postclassic/Historic,,Mazama americanus,radius,R,proximal .25,,,T285-15 radius Mazama proximal articular surface and portion of shaft roughly 25%.,,,,,,,,,,,,,,,,,,,,23.44,14.12,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T314,3,n/a,387T6,Late Postclassic midden; Historic?,,Mazama americanus,radius,R,proximal  .5,,,T314-3 radius Mazama a. proximal 50% distal measurements unavailable.,,,,,,,,,,,,,,,,,,,,19.48,12.35,18.73,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T426,6,n/a,525T14,Late Postclassic/Historic,,Mazama americanus,radius,R,complete,,,,,,,,,,,,,,,,,,,,,,122.22,20.67,13.61,20.48,8.13,19.74,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T766,,n/a,490T9,,,Mazama sp.,radius,R,proximal,,,,,,,,,,,,,,,,,,,,,,,20.94,13.19,,8.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T692,,n/a,426T8,,,Mazama americanus,scapula,R,distal .2,,,T692 scapula mazama a. glenoid and neck considerable post excavation polishing no catalog number available.,,,,15.69,,24.88,17.78,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T426,5,n/a,364T2,Late-Post-Classic historic,,Mazama americanus,scapula,R,distal .3,,,T426-5 scapula mazama distal portion neck and glenoid only.,,,,15.03,,26.67,16.34,17.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T778,10,n/a,493T9,Late post classic,,Mazama sp.,scapula,R,distal .2,,,T778-10 scapula Mazama sp. Neck and glenoid only,,,,14.43,,24.51,16.75,17.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T366,48,n/a,413T6,,12-13th C.,Odocoileus virginianus,scapula,R,distal .2,,,T366-48 scapula Odocoileus v. glenoid only no catalog number on sample.  ,,,,,,36.27,22.68,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T366,47,n/a,414T6,,12-13th C.,Odocoileus virginianus,scapula,R,distal .2,,,T366-47 scapula Ododcoileus v. glenoid only no catalog number on sample.,,,,,,,22.26,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T502,11,n/a,456T7,post-classic,,Odocoileus virginianus,scapula,R,distal .5,,,"T502-11 scapula Odocoileus v. neck, glenoid, lower portion of scapular spine 50% complete.  ",,,,21.34,21.89,39.61,28.4,28.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T691,2,n/a,435T8,,,Mazama americanus,tibia,R,distal .3,,,T691-02 tibia Mazama a. distal 30% Bd and Dd recorded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.31,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T633,,n/a,457T7,late-post-classic to Spanish colonial,,Mazama americanus,tibia,R,distal .4,,,"T633 tibia mazama a. distal 40% SD, Bd, Dd only. No catalog number available.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.31,24.23,17.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T635,,n/a,458T7,late-post-classic to Spanish colonial,,Mazama americanus,tibia,R,distal,,,"T635 tibia Mazama a. distal 80% SD, Bd, Dd only no cataloge number available.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.74,22.45,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T319(was T381),6,n/a,385T6,Historic,,Mazama americanus,tibia,R,distal .1,,,T319-6 tibia Mazama distal articulation only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.23,16.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T280,11,n/a,375T2,historic,,Mazama sp.,tibia,R,almost comlete,,,T280-11 tibia mazama  a distal 80% proximal end missing refit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.29,19.06,16.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T674,19,n/a,466T7,,,Mazama sp.,tibia,R,distal .3,,,T674-19 tibia Mazama a. distal 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.68,21.36,15.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T771,2,n/a,497T9,,,Mazama sp.,tibia,R,distal,,,T771-02 tibia Mazama sp. Distal 50% post-excavation wear of the articular purtrusions. Pathology: posterior surface approx. three centimeters from joint is a lump of smooth cortical bone indicating healed trauma.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.81,21.81,17.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T366S,90,n/a,403T6,,12-13th C.,Mazama americanus,ulna,R,proximal .5,,,T366s-90 ulna Mazama complete olecranon minor erosion on medial surface shaft broken and not in bag.  Specimen 90 is described as complete.  No catalog number on specimen.  There are three ulna listed on the sheet for lot#366 two described as complete and one described as a fragment.  In no case am I 100% certain of the match.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,31.72,22.05,22.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T366,63,n/a,404T6,,12-13th C.,Mazama americanus,ulna,R,superior .25,,,T366-63 ulna Mazama a. superior crest broken medullary cavity exposed. Only DPA available.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T771,3,n/a,498T9,,,Odocoileus virginianus,ulna,R,proximal .7,,,T771-003 Ulna Odocoileus v. complete olecranon GL not available.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,48.05,32.99,32.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T143,27,n/a,528T14,Spanish Colonial,,Odocoileus virginianus,ulna,R,proximal .4,,,"T143-27 ulna Odocoileus v. olecranon in excellent shape superior crest is present fusion line invisible, shaft missing.",,,,,,,,,,,,,,,,,,,,,,,,,,,44.28,29.77,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T143,11,n/a,510T12,Spanish colonial,,Mazama americanus,ulna,R ,proximal .5,,fused superior crest,T143-11 ulna Mazama sp. Complete olecranon superior crest fused.,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,21.83,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T245,6,n/a,305T4,Middle Postclassic,,Mazama americanus,1st phalanx,U,almost complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.67,8.63,11.33,,6.89,,8.02,,,,,,,,,,,,,,,
Tipu,EAP0667,T178,3,n/a,314T4,historic,,Mazama americanus,1st phalanx,U,complete,,,T178-3 mazama phalange 1 complete all landmarks recorded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.51,9.05,10.32,,6.71,7.03,6.9,,,,,,,,,,,,,,,
Tipu,EAP0667,T043,25,n/a,328T1,Historic,,Mazama americanus,1st phalanx,U,complete,,,T043-25 phalange 1 one of the duplicates complete all landmarks present.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.72,10.27,12.66,,7.66,8.6,7.94,,,,,,,,,,,,,,,
Tipu,EAP0667,T043,26,n/a,329T1,Historic,,Mazama americanus,1st phalanx,U,complete,,,T043-26 Phalange 1 a duplicate all landmarks present and recorded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.23,9.26,11.46,,7.29,6.47,8.93,,,,,,,,,,,,,,,
Tipu,EAP0667,T039,15,n/a,331T1, colonial 17th?,,Mazama americanus,1st phalanx,U,complete,,,T030-15 phalange 1 mazama complete all landmarks recorded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.08,10.16,11.67,,6.73,7.56,7.08,,,,,,,,,,,,,,,
Tipu,EAP0667,T426,12,n/a,366T2,Late-Post-Classic historic,,Mazama americanus,1st phalanx,U,almost complete,,,T426-12 phalange 1 Mazama almost complete all landmarks recorded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.32,9.09,10.39,,6.27,7.36,6.74,,,,,,,,,,,,,,,
Tipu,EAP0667,T426,10,n/a,367T2,Late-Post-Classic historic,,Mazama americanus,1st phalanx,U,almost complete,,,T426-10 Phalange 1 Mazama almost complete all landmarks recorded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.33,10.26,12.87,,7.31,8.38,8.03,,,,,,,,,,,,,,,
Tipu,EAP0667,T396,19,n/a,393T6,Late Postclassic,,Mazama americanus,1st phalanx,U,complete,,,T396-19 phalange 1 Mazama a. complete: first encounter with this element described as front phalanx.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31,10.65,13,,7.4,8.56,8.21,,,,,,,,,,,,,,,
Tipu,EAP0667,T366,33,n/a,412T6,,12-13th C.,Mazama americanus,1st phalanx,U,complete,,,T366 metacarpal Mazama proximal 40% no catalog number on specimen.  No matching description on Kitty’s excel sheet.  Test number 411T6.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.68,9.77,10.73,,6.82,7.63,7.21,,,,,,,,,,,,,,,
Tipu,EAP0667,T191,3,n/a,300T4,historic,,Odocoileus virginianus,1st phalanx,U,complete,,,T191 phalange 1 Odocoileus complete all landmarks recorded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.81,12.93,16.25,9.24,,11.34,9.81,,,,,,,,,,,,,,,
Tipu,EAP0667,T174,1,n/a,311T4,mixed,,Odocoileus virginianus,1st phalanx,U,almost complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98,13.85,17.36,9.63,,11.14,11.41,,,,,,,,,,,,,,,
Tipu,EAP0667,T039,30,n/a,330T1, colonial 17th?,,Odocoileus virginianus,1st phalanx,U,almost complete,,,"T030-39 Phalange 1 almost complete, Bp unavailable.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.81,,16.29,10.16,,10.54,10.86,,,,,,,,,,,,,,,
Tipu,EAP0667,T043,24,n/a,340T1,Historic,,Odocoileus virginianus,1st phalanx,U,complete,,,T043-24 phalange 1 complete all landmarks recorded. One of the duplicates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.51,13.29,15.77,9.57,,11.27,10.46,,,,,,,,,,,,,,,
Tipu,EAP0667,T285,20,n/a,380T2,Late Post-Classic/historic,,Odocoileus virginianus,1st phalanx,U,complete,,,T285-20 phalange 1 Odocoileus v. complete all landmarks recorded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.32,13.93,16.01,9.39,,11.04,9.49,,,,,,,,,,,,,,,
Tipu,EAP0667,T279,5,n/a,303T4,Late Postclassic/Historic,,Mazama americanus,2nd phalanx,U,complete,,,T279.5 phalange 2 Mazama complete.  Miss identified on sheet as proximal phalanx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.92,8.97,11.58,,6.81,7.24,9.57,,,,,,,,
Tipu,EAP0667,T285,14,n/a,381T2,Late Postclassic/Historic,,Mazama americanus,2nd phalanx,U,complete,,,T285-14 phalange 2 Mazama a. complete.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.68,8.53,10.62,,6.8,6.45,7.88,,,,,,,,
Tipu,EAP0667,T194,13,n/a,310T4,historic,,Odocoileus virginianus,2nd phalanx,U,complete,,,T194.13 phalange 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.38,11.91,14.83,,9.94,9.49,12.71,,,,,,,,
Tipu,EAP0667,T176,4,n/a,317T4,Historic,,Odocoileus virginianus,2nd phalanx,U,complete,,,T176-4 phalange 2 Odocoileus v. complete all landmarks recorded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.76,13.65,18.82,,10.18,9.47,13.74,,,,,,,,
Tipu,EAP0667,T146,9,n/a,319T4,?,,Odocoileus virginianus,2nd phalanx,U,almost complete,,,T146-9 Phalange 2 almost complete all landmarks present and recorded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.51,12.37,16.12,,9.83,9.07,13.41,,,,,,,,
Tipu,EAP0667,T037,12,n/a,338T1,historic,,Odocoileus virginianus,2nd phalanx,U,complete,,,T037-12 phalange 2 complete all landmarks are recorded. charred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.52,11.1,16.56,,8.4,8.57,13.26,,,,,,,,
Tipu,EAP0667,T043,28,n/a,341T1,Historic,,Odocoileus virginianus,2nd phalanx,U,complete,,,T043-28 phalange 2 complete all landmarks recorded. One of the duplicates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.75,12.21,17.07,,10.33,9.68,13.3,,,,,,,,
Tipu,EAP0667,T366S,33,n/a,386T6,,12th-13th century,Odocoileus virginianus,2nd phalanx,U,complete,,,T366s-33 phalange 2 Odocoileus complete. listed on sheet no catalog number on sample. Repacked on top of the box.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.99,11.01,14.87,,8.55,8.87,12.6,,,,,,,,
Tipu,EAP0667,T050,6,n/a,325T1,Historic,,Odocoileus virginianus,astragalus,U,poor .7,,,T050-06 astragalus Odocoileus v. badly weathered medial surface mostly missing Dm medial depth unavailable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.48,34.08,30.1,21.4,18.26,,22.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T278,3,n/a,301T4,?,,Mazama americanus,calcaneum,U,complete,,,T278.3 calcaneum species Mazama a. complete all landmarks recorded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,15.98,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T366,65,n/a,407T6,,12-13th C.,Mazama americanus,metacarpal,U,distal .4,,,T366-65 metacarpal Mazama a. distal 40% no catalog number on specimen.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.36,,17.03,10.79,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T282,8,n/a,376T2,transitional,,Mazama americanus,metacarpal III + IV,U,distal .4,,,T282-8 metatarsal Mazama listed as metacarpal III+IV the deep anterior groove and almost flat posterior surface lead me to think this is a metatarsal rather than a metacarpal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24,,18.94,12.1,19.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T040,51,n/a,333T1,Historic,,Mazama americanus,metatarsal,U,distal .3,,,T040-51 metatarsal mazama distal 30% epiphysis obliterated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.17,,17.67,11.54,18.6,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T040,52,n/a,334T1,Historic,,Mazama americanus,metatarsal,U,distal .1,,,T040-52 metatarsal mazama distal 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,16.94,11.68,18.93,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T295,2,n/a,383T2,?,,Mazama americanus,metatarsal,U,distal .3,,,T295-2 metatarsal Mazama a. distal 40% broken refit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46,,17.18,11.25,18.05,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T210,20,n/a,515T12,1100-1200 Mid Postclassic,,Mazama americanus,metatarsal,U,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.6,17.86,18.17,11.54,,18.7,12.36,20.11,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T053,8,n/a,336T1,Early/late post classic,,Odocoileus virginianus,metatarsal,U,proximal .5,,,"T53-8 metatarsal Odocoileus v. proximal Bp, Dp, and SD only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75,24.4,,15.61,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T464,3,n/a,371T2,Post-classic,,Odocoileus virginianus,phalanx,U,complete,,,T464-3 phalange 1 Odocoileus complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.03,13.52,17.28,9.57,,10.56,9.75,,,,,,,,,,,,,,,
Tipu,EAP0667,T043,15,n/a,339T1,Historic,,Odocoileus virginianus,scapula,U,glenoid .1,,,"T043-15 scapula Odocoileus v. glenoid only BG, LG, and GLP only. One of the duplicates",,,,,,40.07,26.32,31.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tipu,EAP0667,T046,11,n/a,335T1,Historic,,Artidactyla,1st phalanx,,complete,,,T046-11 phalange 1 artidactyle complete all landmarks recorded possibly mazama not on excell sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,9.69,11.93,7.08,,7.86,7.46,,,,,,,,,,,,,,,
