materialSampleID,sitename,verbatimEventDate,sex,measurementSide,verbatimLocality,scientificName,measurementValue,minimumChronometricAge,maximumChronometricAge,measurementType,individualID,measurementUnit,observationID
PIUW1346/14,,,unknown,right,new,Hippotherium brachypus,47.2,8.0,NA,{tibia distal depth},PIUW1346/14,mm,d9a8b726-166f-4df7-95b4-17f379aa6bdc
PIUW1346/15,,,unknown,left,new,Hippotherium brachypus,46.8,8.0,NA,{tibia distal depth},PIUW1346/15,mm,9af62a4c-4cf4-4900-90e5-306bc5be85e7
PIUW1346/16,,,unknown,right,new,"Hipparion" sp.,40.2,8.0,NA,{tibia distal depth},PIUW1346/16,mm,64cd5de8-65fb-47fc-90d1-7d9e2ef396e0
PIUW1346/17,,,unknown,left,new,"Hipparion" sp.,41.6,8.0,NA,{tibia distal depth},PIUW1346/17,mm,ccae0c01-7c44-47b0-9fc2-11be25caa352
PIUW1346/18,,,unknown,right,new,"Hipparion" sp.,45.9,8.0,NA,{tibia distal depth},PIUW1346/18,mm,08824773-d571-4656-8020-559b98fd2440
PIUW1346/19,,,unknown,left,new,Hippotherium brachypus,49.1,8.0,NA,{tibia distal depth},PIUW1346/19,mm,a9f7e536-15d5-46aa-8a34-5032defd2d4c
PIUW1346/2,,,unknown,left,new,Hippotherium brachypus,45.1,8.0,NA,{tibia distal depth},PIUW1346/2,mm,d3be9008-8595-4c85-ac88-b1bbdc2bdbeb
PIUW1346/20,,,unknown,right,new,"Hipparion" sp.,48.2,8.0,NA,{tibia distal depth},PIUW1346/20,mm,bab238ab-1766-49da-bb6b-98746aa0892e
PIUW1346/21,,,unknown,left,new,"Hipparion" sp.,NA,8.0,NA,{tibia distal depth},PIUW1346/21,mm,8279e2b7-c1a1-48d5-a891-d73ed2caf0e1
PIUW1346/22,,,unknown,left,new,"Hipparion" sp.,45.7,8.0,NA,{tibia distal depth},PIUW1346/22,mm,8373ae5b-5691-4d86-a4d5-e0e81c589e5f
PIUW1346/23,,,unknown,left,new,Cremohipparion mediterraneum,39.5,8.0,NA,{tibia distal depth},PIUW1346/23,mm,7b1b2271-2ef7-451f-9f06-3c0d30b1e0f7
PIUW1346/24,,,unknown,left,new,Cremohipparion mediterraneum,39.7,8.0,NA,{tibia distal depth},PIUW1346/24,mm,68e2ecbd-3219-4924-93a6-03642d12ab8d
PIUW1346/25,,,unknown,right,new,"Hipparion" sp.,46.5,8.0,NA,{tibia distal depth},PIUW1346/25,mm,e042dd7e-e136-4f44-9398-3c193f3ea04a
PIUW1346/26,,,unknown,left,new,"Hipparion" sp.,48.5,8.0,NA,{tibia distal depth},PIUW1346/26,mm,ffa9e0b0-5a03-427a-9388-a15019bcedb0
PIUW1346/27,,,unknown,left,new,Hippotherium brachypus,NA,8.0,NA,{tibia distal depth},PIUW1346/27,mm,8445c6b3-f4b6-4f10-b4b2-6d51fd602de9
PIUW1346/28,,,unknown,right,new,Hippotherium brachypus,NA,8.0,NA,{tibia distal depth},PIUW1346/28,mm,1fefd07b-d1f1-402c-8286-af4d79a89fb4
PIUW1346/29,,,unknown,right,new,"Hipparion" sp.,NA,8.0,NA,{tibia distal depth},PIUW1346/29,mm,d13a9540-b056-49e1-8b84-1807abfc5e9b
PIUW1346/3,,,unknown,right,new,Hippotherium brachypus,47.7,8.0,NA,{tibia distal depth},PIUW1346/3,mm,ff98984c-fffa-45c2-aa8a-cd066b2c551f
PIUW1346/30,,,unknown,right,new,"Hipparion" sp.,47.8,8.0,NA,{tibia distal depth},PIUW1346/30,mm,35323fc1-533b-44f9-ac5f-a1602f54f292
PIUW1346/4,,,unknown,left,new,Hippotherium brachypus,48.3,8.0,NA,{tibia distal depth},PIUW1346/4,mm,b859f3c7-1813-45f7-9277-823a30dc3812
PIUW1346/5,,,unknown,right,new,Hippotherium brachypus,48.2,8.0,NA,{tibia distal depth},PIUW1346/5,mm,61571556-e1cf-4442-ac6d-c7ce5cbdb7ea
PIUW1346/6,,,unknown,left,new,"Hipparion" sp.,NA,8.0,NA,{tibia distal depth},PIUW1346/6,mm,2127924b-3e64-4018-82dc-42fdaba0d731
PIUW1346/7,,,unknown,right,new,"Hipparion" sp.,45.8,8.0,NA,{tibia distal depth},PIUW1346/7,mm,bf7d122e-e816-4c70-9449-4574dff5f1d3
PIUW1346/8,,,unknown,right,new,Cremohipparion mediterraneum,39.6,8.0,NA,{tibia distal depth},PIUW1346/8,mm,97c44bd5-cd25-4f17-ad61-de1a2e589327
PIUW1346/9,,,unknown,left,new,"Hipparion" sp.,NA,8.0,NA,{tibia distal depth},PIUW1346/9,mm,5f51d090-b46f-4869-bf7c-1998d4e84988
MAFIV,,,unknown,left,new,Hippotherium intrans,43.2,10.0,NA,{tibia distal depth},MAFIV,mm,e11afe3c-8f7e-4136-8473-806a9d711e27
MAFIV,,,unknown,right,new,Hippotherium intrans,46.1,10.0,NA,{tibia distal depth},MAFIV,mm,f3a4c28f-cad4-4fdb-a6ba-afeba35cb438
MAFIV,,,unknown,right,new,Hippotherium intrans,0,10.0,NA,{tibia distal depth},MAFIV,mm,dc79427f-5c7c-458c-9321-22d84c43d896
MAFIV11832,,,unknown,right,new,Hippotherium intrans,40,10.0,NA,{tibia distal depth},MAFIV11832,mm,394ebaf2-8753-4409-a6ad-4ca2fe3b4a69
MAFIV12135,,,unknown,left,new,Hippotherium intrans,43.2,10.0,NA,{tibia distal depth},MAFIV12135,mm,4ebbfa6c-6dfe-435f-9a6f-4d8cf95fcf4f
MAFIV12611,,,unknown,right,new,Hippotherium intrans,0,10.0,NA,{tibia distal depth},MAFIV12611,mm,04cb70d0-480c-4997-9040-cbf675ef064d
MAFIV15685,,,unknown,left,new,Hippotherium sp. sm.,38.4,10.0,NA,{tibia distal depth},MAFIV15685,mm,38b22867-5573-4d30-8877-2fe8a8197611
MAFIV15743,,,unknown,right,new,Hippotherium intrans,44.3,10.0,NA,{tibia distal depth},MAFIV15743,mm,c59cf3be-4b1a-4f09-9355-46e9f34cba82
MAFIV15748,,,unknown,left,new,Hippotherium intrans,45.8,10.0,NA,{tibia distal depth},MAFIV15748,mm,52917b6f-ee27-476c-8a9c-b12ba649a856
HGSV113259A,,,unknown,left,new,Hippotherium sumegense,41.8,8.5,NA,{tibia distal depth},HGSV113259A,mm,213837e0-af27-4ef7-882c-b6d0a8ba9b03
HGSV13259B,,,unknown,left,new,Hippotherium sumegense,39.9,8.5,NA,{tibia distal depth},HGSV13259B,mm,9bfcba8e-3915-4a97-9f78-d65017c05fc6
HGS4287A,,,unknown,right,new,Hippotherium csakvarense,43.8,9.0,NA,{tibia distal depth},HGS4287A,mm,498ab189-6886-4406-9b95-c74c9b2eef6c
HGS4287B,,,unknown,right,new,Hippotherium csakvarense,41.4,9.0,NA,{tibia distal depth},HGS4287B,mm,615ef3ce-cbe1-4f53-b678-229359bb8b81
HGS4287C,,,unknown,right,new,Hippotherium csakvarense,45.6,9.0,NA,{tibia distal depth},HGS4287C,mm,c70dcaf0-4c9f-4fe9-ad1d-d0d65f9c9ac2
MAFIV11253,,,unknown,right,new,Hippotherium csakvarense,43.6,9.0,NA,{tibia distal depth},MAFIV11253,mm,c0d57b96-cd0f-4188-bd68-b70922f0bff5
MAFIV112536,,,unknown,left,new,Hippotherium csakvarense,43.4,9.0,NA,{tibia distal depth},MAFIV112536,mm,d638dc28-3359-426a-ba5b-d7f009d7abce
MAFIV11253B,,,unknown,right,new,Hippotherium csakvarense,40.7,9.0,NA,{tibia distal depth},MAFIV11253B,mm,33862ab4-f89f-4bee-8205-342dd10978a5
MAFIV11253C,,,unknown,left,new,Hippotherium csakvarense,39.8,9.0,NA,{tibia distal depth},MAFIV11253C,mm,4b70205b-d4fd-47bd-b0b4-db75b5c8e5a4
MAFIV11253D,,,unknown,left,new,Hippotherium csakvarense,43.3,9.0,NA,{tibia distal depth},MAFIV11253D,mm,1b2ac56b-2198-4283-b5c1-bc207131af15
MAFIV11253E,,,unknown,left,new,Hippotherium csakvarense,43.2,9.0,NA,{tibia distal depth},MAFIV11253E,mm,c2936439-7003-4b7b-83cf-8bf3f0c958cf
MAFIV11253F,,,unknown,right,new,Hippotherium csakvarense,43.6,9.0,NA,{tibia distal depth},MAFIV11253F,mm,a227961f-d27c-4162-a583-eb9d83d5549d
MAFIV11253H,,,unknown,right,new,Hippotherium csakvarense,42,9.0,NA,{tibia distal depth},MAFIV11253H,mm,9a5851b7-1389-45ef-ab9b-af3f1cf40c13
MAFIV11253I,,,unknown,left,new,Hippotherium csakvarense,NA,9.0,NA,{tibia distal depth},MAFIV11253I,mm,09920239-8a6f-4fc5-90a4-8f1a394795de
MAFIV11254A,,,unknown,right,new,Hippotherium csakvarense,43.1,9.0,NA,{tibia distal depth},MAFIV11254A,mm,a98c0aad-8a41-4c4d-8c24-a59aecb5abf9
MAFIV11254B,,,unknown,right,new,Hippotherium csakvarense,43.4,9.0,NA,{tibia distal depth},MAFIV11254B,mm,24f7fdd2-98bf-49d2-81c4-77b46987d4f9
MAFIV11254C,,,unknown,right,new,Hippotherium csakvarense,40.6,9.0,NA,{tibia distal depth},MAFIV11254C,mm,b684f870-f15d-4056-982b-6e81d395b901
MAFIV11254D,,,unknown,right,new,Hippotherium csakvarense,NA,9.0,NA,{tibia distal depth},MAFIV11254D,mm,c0572e0e-25bf-4303-b731-58815fe577c1
MAFIV11254E,,,unknown,right,new,Hippotherium csakvarense,40.5,9.0,NA,{tibia distal depth},MAFIV11254E,mm,a754cc43-c656-4d37-b670-5a93bd117796
MAFIV11254F,,,unknown,right,new,Hippotherium csakvarense,NA,9.0,NA,{tibia distal depth},MAFIV11254F,mm,a4e3ca50-f200-4c50-9127-188f74b1cf21
MAFIV11254G,,,unknown,left,new,Hippotherium csakvarense,44.2,9.0,NA,{tibia distal depth},MAFIV11254G,mm,5b3533f7-6c8f-479a-8050-31abf19ce7eb
MAFIV11254H,,,unknown,right,new,Hippotherium csakvarense,48.3,9.0,NA,{tibia distal depth},MAFIV11254H,mm,31a3a03b-eb4b-4527-bbae-cd4683620974
MAFIV11254I,,,unknown,right,new,Hippotherium csakvarense,44.1,9.0,NA,{tibia distal depth},MAFIV11254I,mm,ba9dbb40-bdba-4956-8d12-14ccdbb8690e
MAFIV11254J,,,unknown,right,new,Hippotherium csakvarense,43.4,9.0,NA,{tibia distal depth},MAFIV11254J,mm,af7e7f18-54cb-409b-8121-f7a03df28741
MAFIBalt061,,,unknown,left,new,Hippotherium microdon,42.4,7.0,NA,{tibia distal depth},MAFIBalt061,mm,f6774bd7-5262-486c-a4a6-2889dfd2f11c
MAFIBalt260,,,unknown,left,new,Hippotherium microdon,39.4,7.0,NA,{tibia distal depth},MAFIBalt260,mm,59ad76fe-20bc-4638-a29e-647047dfe027
MAFIBalt713L,,,unknown,left,new,Hippotherium microdon,36.9,7.0,NA,{tibia distal depth},MAFIBalt713L,mm,220677e0-8d0e-4b9a-a18f-709bae8bd266
MAFIOB3205,,,unknown,right,new,Hippotherium microdon,41,7.0,NA,{tibia distal depth},MAFIOB3205,mm,798cc617-f5c7-4ae0-b29a-46379581663d
MAFIOB344A,,,unknown,right,new,Hippotherium microdon,40.9,7.0,NA,{tibia distal depth},MAFIOB344A,mm,f13d9915-6f9a-4985-8b64-8fab842c653f
MAFIOB344B,,,unknown,left,new,Hippotherium microdon,38.8,7.0,NA,{tibia distal depth},MAFIOB344B,mm,e7d1d996-6f40-44b9-a760-e4b6c370c3ea
MAFIOB344C,,,unknown,left,new,Hippotherium microdon,37.6,7.0,NA,{tibia distal depth},MAFIOB344C,mm,ffd971aa-1282-4eea-bc47-09df8fb30686
MAFIOB344D,,,unknown,left,new,Hippotherium microdon,38.1,7.0,NA,{tibia distal depth},MAFIOB344D,mm,c74418a2-435e-4c81-badf-6e1d766e8c5a
MAFIOB344E,,,unknown,right,new,Hippotherium microdon,38.4,7.0,NA,{tibia distal depth},MAFIOB344E,mm,e27fa822-88c8-4dc2-b0aa-94d0685c35a1
MAFIOB377,,,unknown,right,new,Hippotherium microdon,NA,7.0,NA,{tibia distal depth},MAFIOB377,mm,ab01cf36-2d34-4c25-b076-db0cb03b85df
MAFIOB421A,,,unknown,right,new,Hippotherium microdon,41,7.0,NA,{tibia distal depth},MAFIOB421A,mm,f3b9ec70-b163-4eec-98b3-05a8f7be1233
MAFIOB421B,,,unknown,right,new,Hippotherium microdon,39.2,7.0,NA,{tibia distal depth},MAFIOB421B,mm,6d4113b1-cd29-4415-8e66-445644c855e5
MAFIOB421C,,,unknown,right,new,Hippotherium microdon,40.6,7.0,NA,{tibia distal depth},MAFIOB421C,mm,265fb74e-9056-453d-8851-356f0068689d
MAFIOB421D,,,unknown,left,new,Hippotherium microdon,39,7.0,NA,{tibia distal depth},MAFIOB421D,mm,865726c9-6d54-48e0-a025-5e40450a16c0
IGFCCNS2,,,unknown,right,new,"Hipparion" sp.,NA,6.7,NA,{tibia distal depth},IGFCCNS2,mm,f6b109ee-65a8-4fde-9d86-84049c9e8a00
KNM-LT160,,,unknown,right,new,Sivalhippus turkanensis,43.5,7.0,NA,{tibia distal depth},KNM-LT160,mm,4254a414-ea26-4229-94d8-fa3daad4a1dc
KNM-LT25448,,,unknown,right,new,Sivalhippus turkanensis,NA,7.0,NA,{tibia distal depth},KNM-LT25448,mm,244ede5b-e6cd-4403-b2a6-31a1afae7b58
KNM-LT25478B,,,unknown,left,new,Sivalhippus turkanensis,52.5,6.5,NA,{tibia distal depth},KNM-LT25478B,mm,68667754-f019-4224-9bf3-4a346245f181
KNM-LT26621,,,unknown,left,new,Sivalhippus turkanensis,44.8,6.5,NA,{tibia distal depth},KNM-LT26621,mm,28957bd4-024e-435d-94dd-c9f7910f15fb
KNM-LU698,,,unknown,right,new,Eurygnathohippus cf. feibeli,42.8,7.0,NA,{tibia distal depth},KNM-LU698,mm,8f95e0c7-ab7e-47fa-b18a-72d71ad4381c
KNM-LU817,,,unknown,right,new,Eurygnathohippus cf. feibeli,40,7.0,NA,{tibia distal depth},KNM-LU817,mm,d5ec2df0-d017-4180-8060-7539eebc015a
KNM-NA161,,,unknown,norecord,new,"Hipparion" sp.,44.7,9.0,NA,{tibia distal depth},KNM-NA161,mm,61243144-7fa6-4d53-9d8d-198efcbe1918
RMNH1045,,,unknown,norecord,new,Equid,44.42,?,NA,{tibia distal depth},RMNH1045,mm,41b43ae5-c421-41da-aa33-f52d56e84e00
RMNH1314,,,unknown,norecord,new,Equid,47.31,?,NA,{tibia distal depth},RMNH1314,mm,0fe8938d-df43-4ce8-83dd-f0a6e0b45bff
RMNH1349,,,unknown,norecord,new,Equid,49.07,?,NA,{tibia distal depth},RMNH1349,mm,93b971e6-571d-43bc-8d6c-319e2c06d7b3
RMNH1522,,,unknown,norecord,new,Eurygnathohippus sp.,63.01,?,NA,{tibia distal depth},RMNH1522,mm,7e32def5-2022-43bd-95b1-5c4c46a71aba
RMNH160,,,unknown,norecord,new,Equid,50.05,?,NA,{tibia distal depth},RMNH160,mm,e5ed9a51-7211-45b3-8fb1-4357619a27b1
RMNH1635,,,unknown,norecord,new,Equid,54.58,?,NA,{tibia distal depth},RMNH1635,mm,62939ea1-b9c3-4122-9ca1-faf15263cb96
RMNH3212,,,unknown,norecord,new,Equid,50.33,?,NA,{tibia distal depth},RMNH3212,mm,87d18a67-41f7-4913-8e6c-294674bd75de
RMNH418,,,unknown,norecord,new,Equid,52.37,?,NA,{tibia distal depth},RMNH418,mm,80398956-44f4-4d9f-9d51-bdf8780103fa
RMNH526,,,unknown,norecord,new,Equid,53.58,?,NA,{tibia distal depth},RMNH526,mm,30e59d09-51d9-4411-90bb-da7595975606
RMNH530,,,unknown,norecord,new,Equid,48.41,?,NA,{tibia distal depth},RMNH530,mm,2fa21a51-a714-4066-a51e-ab58a677dd3b
RMNH556,,,unknown,norecord,new,Equid,NA,?,NA,{tibia distal depth},RMNH556,mm,2917d688-7700-4db6-83dc-3a9a62316152
RMNH6038,,,unknown,norecord,new,Equid,51.97,?,NA,{tibia distal depth},RMNH6038,mm,ff8ea8b9-2ee6-45cb-9e33-562b79a5bcb3
RMNH670,,,unknown,norecord,new,Equid,54.27,?,NA,{tibia distal depth},RMNH670,mm,8f0ec7f3-6c2f-4d43-b032-f9fb0856450e
RMNH786,,,unknown,norecord,new,Equid,49.26,?,NA,{tibia distal depth},RMNH786,mm,c2fa1610-34f8-48e2-888f-23442647b97d
RMNH84,,,unknown,norecord,new,Equid,55.3,?,NA,{tibia distal depth},RMNH84,mm,d32ed735-96fa-4b0c-af4d-757532f9a15d
RMNH85,,,unknown,norecord,new,Equid,53.09,?,NA,{tibia distal depth},RMNH85,mm,f3c2b537-b58e-472e-a780-db51e691ed3e
RMNH862,,,unknown,norecord,new,Equid,51.16,?,NA,{tibia distal depth},RMNH862,mm,bba3116b-9844-4325-8452-ae100d1c2706
RMNH883,,,unknown,norecord,new,Equid,54.98,?,NA,{tibia distal depth},RMNH883,mm,8efc6631-4d08-4780-b83e-0e108b680c3e
RMNH988,,,unknown,norecord,new,Equid,46.18,?,NA,{tibia distal depth},RMNH988,mm,b49bdc25-6ae3-4223-8d93-0fe4f6c8eef2
SAMPQL12733,E Quarry,,unknown,right,new,Eurygnathohippus hooijeri,NA,5.00,NA,{tibia distal depth},SAMPQL12733,mm,4c82ff1b-e852-404a-984b-a80bcca9f7b9
SAMPQL20178,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,NA,5.00,NA,{tibia distal depth},SAMPQL20178,mm,d862e765-7c03-479e-b85e-9f3c12f7fe8f
SAMPQL20553,E Quarry,,unknown,right,new,Eurygnathohippus hooijeri,46.7,5.00,NA,{tibia distal depth},SAMPQL20553,mm,249a0ee5-1db2-4f0c-aa43-a5673cfbd53e
SAMPQL20554,E Quarry,,unknown,right,new,Eurygnathohippus hooijeri,43.8,5.00,NA,{tibia distal depth},SAMPQL20554,mm,90734dde-4c07-4b44-ad04-f1e42fa45c57
SAMPQL21295A,E Quarry,,unknown,right,new,Eurygnathohippus hooijeri,43.7,5.00,NA,{tibia distal depth},SAMPQL21295A,mm,98c73c4b-28a8-482e-993d-6e5b497ba34b
SAMPQL2146A,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,45.3,5.00,NA,{tibia distal depth},SAMPQL2146A,mm,e60024e6-bdc7-4567-bf3b-5def859136e5
SAMPQL2147,E Quarry,,unknown,right,new,Eurygnathohippus hooijeri,45,5.00,NA,{tibia distal depth},SAMPQL2147,mm,d8f08f83-b393-412d-8b4c-146d17f5ba0c
SAMPQL2742,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,NA,5.00,NA,{tibia distal depth},SAMPQL2742,mm,0456117b-ab9c-43ec-ac9f-0486ed8fb067
SAMPQL2747,E Quarry,,unknown,right,new,Eurygnathohippus hooijeri,42.8,5.00,NA,{tibia distal depth},SAMPQL2747,mm,5ba322e8-c1b5-4319-a9a1-d1cb3ec6c135
SAMPQL3406,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,40.1,5.00,NA,{tibia distal depth},SAMPQL3406,mm,d7a15fec-06e3-4036-af8a-60bdde8ae16b
SAMPQL3407,E Quarry,,unknown,right,new,Eurygnathohippus hooijeri,NA,5.00,NA,{tibia distal depth},SAMPQL3407,mm,06bb560a-f319-454d-9614-d4c98826cfdd
SAMPQL3411,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,NA,5.00,NA,{tibia distal depth},SAMPQL3411,mm,406ca87f-6cd0-4490-acf8-a5be20dfc4ab
SAMPQL5985,E Quarry,,unknown,right,new,Eurygnathohippus hooijeri,42.6,5.00,NA,{tibia distal depth},SAMPQL5985,mm,68f706aa-ff54-47ef-bc35-29da80ebe9c8
SAMPQL7570,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,46.6,5.00,NA,{tibia distal depth},SAMPQL7570,mm,15fc511b-a183-46ac-9e4d-27fd6a261747
SAMPQL7932,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,NA,5.00,NA,{tibia distal depth},SAMPQL7932,mm,3ff54468-554d-41cb-bbe1-cb25023c89bb
SAMPQL9714,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,NA,5.00,NA,{tibia distal depth},SAMPQL9714,mm,3bcbef5c-8cc8-49bf-865c-d9909153a30d
SAMPQL9715,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,45,5.00,NA,{tibia distal depth},SAMPQL9715,mm,ef5f3faf-f57d-4420-86ce-8d8056c8b43d
SAMPQL9718,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,NA,5.00,NA,{tibia distal depth},SAMPQL9718,mm,822b859b-bf84-429d-a178-b114f6f2f268
AS89/23,,,unknown,right,new,"Hipparion" sp.,33.8,10.8,9.0,{tibia distal depth},AS89/23,mm,c2ae6972-d4be-42f0-8990-7716fd263d96
AS92/225,,,unknown,left,new,"Hipparion" sp.,42.9,10.8,9.0,{tibia distal depth},AS92/225,mm,d633fbc6-32c7-4bb8-808f-479638cad077
AS92/235,,,unknown,right,new,"Hipparion" sp.,41,10.8,9.0,{tibia distal depth},AS92/235,mm,4c02c627-f7df-4337-bec1-443b1750289d
AS92/255,,,unknown,right,new,"Hipparion" sp.,41.5,10.8,9.0,{tibia distal depth},AS92/255,mm,aa52d97d-0101-4b0d-aa1a-f30e9e393e07
AS93/1213,,,unknown,right,new,"Hipparion" sp.,41.6,9.8,NA,{tibia distal depth},AS93/1213,mm,9cd5196b-df8d-4acc-ad5e-bfb60f18b8ad
AS94/1488,,,unknown,right,new,"Hipparion" sp.,38.2,10.8,9.0,{tibia distal depth},AS94/1488,mm,e823dd66-201f-48a7-abf4-4c243cd11f67
MNHNTRQ1139,,,unknown,left,new,"Hipparion" sp.,38,9.9,NA,{tibia distal depth},MNHNTRQ1139,mm,8c5b2e7c-eed3-493c-a2ea-edb44c53b667
MNHNTRQ1140,,,unknown,right,new,"Hipparion" sp.,42.3,9.9,NA,{tibia distal depth},MNHNTRQ1140,mm,e770fef4-58fc-4dfe-88e2-f120c79345b7
MNHNTRQ1141,,,unknown,left,new,"Hipparion" sp.,41.7,9.9,NA,{tibia distal depth},MNHNTRQ1141,mm,965e12b8-50dc-4979-814c-1f777f89b086
MNHNTRQ1142,,,unknown,right,new,"Hipparion" sp.,41.7,9.9,NA,{tibia distal depth},MNHNTRQ1142,mm,b8eff3ce-9bac-4998-8516-d16794a919c7
ISP11P90A_OC,Incorrect Loc.,,unknown,left,new,"Hipparion" sp.,24.92,7.1,NA,{tibia distal depth},ISP11P90A_OC,mm,4197cb0c-9137-4b22-8430-3aeed8a19243
ISP13P26A,,,unknown,right,new,"Hipparion" sp.,41,7.1,NA,{tibia distal depth},ISP13P26A,mm,f228d9e3-a119-45dc-884e-15718bcb7209
ISP16P17A,,,unknown,left,new,"Hipparion" sp.,47.3,7.1,NA,{tibia distal depth},ISP16P17A,mm,6914f69c-c983-4329-8cc3-c4f76c695290
ISP237P16A,,,unknown,right,new,"Hipparion" sp.,41.2,7.1,NA,{tibia distal depth},ISP237P16A,mm,82bdfb37-ebc7-4ff5-b6be-dc572cb85841
ISP29P5A,,,unknown,left,new,"Hipparion" sp.,50.2,7.1,NA,{tibia distal depth},ISP29P5A,mm,4f60216b-ef7e-4159-9c7d-73ffed5f1e72
ISP51P29A_OC,U1,,unknown,left,new,"Hipparion" sp.,44.15,7.1,NA,{tibia distal depth},ISP51P29A_OC,mm,539eea76-d9af-4274-8a4f-442c9ee28c77
ISP51P61A,,,unknown,left,new,"Hipparion" sp.,35.8,7.1,NA,{tibia distal depth},ISP51P61A,mm,3dbbb238-1174-4662-8106-01e623942ff6
OU895/1,,,unknown,right,new,"Hipparion" sp.,NA,7.0,NA,{distal radius breadth},OU895/1,mm,971be824-79c0-49cb-b52e-cf8541fee346
AMNH19685,,,unknown,left,new,Sivalhippus perimense,71,8.0,NA,{distal radius breadth},AMNH19685,mm,81b4b5c7-4f91-480c-9ce5-3f8664982dba
AMNH19969,,,unknown,left,new,Sivalhippus perimense,70.2,8.0,NA,{distal radius breadth},AMNH19969,mm,8e837011-a088-4103-9631-ad99a6008d7b
BMNHM2657,,,unknown,right,new,Cremohipparion antelopinum,NA,3.5,NA,{distal radius breadth},BMNHM2657,mm,29f14900-9853-4817-9725-ce87bd1f062e
BMNHM2657-8,,,unknown,left,new,Cremohipparion antelopinum,56.9,3.5,NA,{distal radius breadth},BMNHM2657-8,mm,6d019849-9e05-41bc-8f13-3fcebf6f9471
YGSP12693,Y270,,unknown,right,new,"Hipparion" sp.,60,8.0,NA,{distal radius breadth},YGSP12693,mm,769e6bec-a026-4d5e-b17e-ae95a4193931
YGSP16858,Y450,,unknown,left,new,"Hipparion" sp.,NA,8.0,NA,{distal radius breadth},YGSP16858,mm,05425cc5-d743-40b7-8114-6e9949f934e6
YGSP16858,Y450,,unknown,left,new,"Hipparion" sp.,NA,8.0,NA,{distal radius breadth},YGSP16858,mm,f5c5b780-0ca1-4f35-954f-bb464aeae572
YGSP18341,Y609,,unknown,left,new,"Hipparion" sp.,NA,8.0,NA,{distal radius breadth},YGSP18341,mm,f7f44d6d-5865-4d56-903f-825e951e1fe8
YGSP6374,Y311,,unknown,right,new,"Hipparion" sp.,59.9,8.0,NA,{distal radius breadth},YGSP6374,mm,cd4c21e0-97d2-4cb2-9206-88b866684af1
YGSP8849,Y251,,unknown,right,new,"Hipparion" sp.,65.5,8.0,NA,{distal radius breadth},YGSP8849,mm,c0add76a-1b6b-4eec-8cc1-22eeb27ea0db
FAMQ5,,,unknown,no record,new,"Hipparion" sp.,39.6,8.0,NA,{distal radius breadth},FAMQ5,mm,4820041d-91be-4a29-9581-4ee8a222b5b8
NHMW1974-1685-135,Inzersdorf,,unknown,right,new,Hippotherium primigeneium,64.5,10.5,NA,{distal radius breadth},NHMW1974-1685-135,mm,af6e3b0c-a748-4195-a84f-d06e95a72238
NHMWA4215,Inzersdorf,,unknown,left,new,Hippotherium primigeneium,58.6,10.5,NA,{distal radius breadth},NHMWA4215,mm,9da56caa-057f-4d47-a9de-be1851ee03eb
NHMWA4238,Inzersdorf,,unknown,right,new,Hippotherium primigeneium,61,10.5,NA,{distal radius breadth},NHMWA4238,mm,60e7104b-590b-404f-a409-3c1ccb746aaa
NHMWA4239,Inzersdorf,,unknown,right,new,Hippotherium primigeneium,54.5,10.5,NA,{distal radius breadth},NHMWA4239,mm,82dc453f-a38f-4248-8168-0a84bb919a26
NHMW1977/1948/0037,Gaiselberg,,unknown,norecord,new,Hippotherium primigeneium,NA,10.5,NA,{distal radius breadth},NHMW1977/1948/0037,mm,73ad192e-83a6-41e0-b2cd-00994815dbf7
NHMW9110,,,unknown,left,new,Hippotherium primigeneium,56.6,10.5,NA,{distal radius breadth},NHMW9110,mm,b814b6a8-27e3-4931-8f46-69634ecf0771
PIUWRLB0420,Voesendorf,,unknown,right,new,Hippotherium primigeneium,55.3,10.5,NA,{distal radius breadth},PIUWRLB0420,mm,2d6413b1-39a6-4310-b3e3-77ab8bab04e1
PIUWRLB0420,,,unknown,right,new,Hippotherium primigeneium,55.3,10.5,NA,{distal radius breadth},PIUWRLB0420,mm,0d7bfd9a-c72a-400b-9263-14dd1a682638
Ho160b21,,,unknown,left,new,Hippotherium primigeneium,0,10.3,NA,{distal radius breadth},Ho160b21,mm,093f079d-a743-4cdc-875e-437f073a1414
Ho217,,,unknown,left,new,Hippotherium primigeneium,0,10.3,NA,{distal radius breadth},Ho217,mm,45cefdfb-dc8e-48f6-aa52-1a0a2b0f02a8
Ho3454,,,unknown,right,new,Hippotherium primigeneium,0,10.3,NA,{distal radius breadth},Ho3454,mm,0a6cdcf4-8424-4a74-a9d3-3364c8a9f828
